Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788781254,1,POST,/v1/classify-breed,0.750000,0.000000,14,14,33,33,33,33,33,33,33,33,33,4,0,14,18.81193124972924,13.83078800063231,33.47062199827633,114.0
1788781254,1,,Aggregated,0.750000,0.000000,14,14,33,33,33,33,33,33,33,33,33,4,0,14,18.81193124972924,13.83078800063231,33.47062199827633,114.0
1788781255,1,POST,/v1/classify-breed,0.750000,0.000000,14,14,33,33,33,33,33,33,33,33,33,4,0,14,18.81193124972924,13.83078800063231,33.47062199827633,114.0
1788781255,1,,Aggregated,0.750000,0.000000,14,14,33,33,33,33,33,33,33,33,33,4,0,14,18.81193124972924,13.83078800063231,33.47062199827633,114.0
1788781256,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,33,33,33,33,33,33,33,33,5,0,14,17.804734799574362,13.775948998954846,33.47062199827633,114.0
1788781256,1,,Aggregated,0.500000,0.000000,14,14,14,33,33,33,33,33,33,33,33,5,0,14,17.804734799574362,13.775948998954846,33.47062199827633,114.0
1788781257,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,33,33,33,33,33,33,33,33,5,0,14,17.804734799574362,13.775948998954846,33.47062199827633,114.0
1788781257,1,,Aggregated,0.500000,0.000000,14,14,14,33,33,33,33,33,33,33,33,5,0,14,17.804734799574362,13.775948998954846,33.47062199827633,114.0
1788781258,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,6,0,14,17.114344333094778,13.662392000696855,33.47062199827633,114.0
1788781258,1,,Aggregated,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,6,0,14,17.114344333094778,13.662392000696855,33.47062199827633,114.0
1788781259,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,6,0,14,17.114344333094778,13.662392000696855,33.47062199827633,114.0
1788781259,1,,Aggregated,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,6,0,14,17.114344333094778,13.662392000696855,33.47062199827633,114.0
1788781260,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,7,0,14,16.644047571129963,13.662392000696855,33.47062199827633,114.0
1788781260,1,,Aggregated,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,7,0,14,16.644047571129963,13.662392000696855,33.47062199827633,114.0
1788781261,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,7,0,14,16.644047571129963,13.662392000696855,33.47062199827633,114.0
1788781261,1,,Aggregated,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,7,0,14,16.644047571129963,13.662392000696855,33.47062199827633,114.0
1788781262,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,8,0,14,16.28060937491682,13.662392000696855,33.47062199827633,114.0
1788781262,1,,Aggregated,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,8,0,14,16.28060937491682,13.662392000696855,33.47062199827633,114.0
1788781263,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,8,0,14,16.28060937491682,13.662392000696855,33.47062199827633,114.0
1788781263,1,,Aggregated,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,8,0,14,16.28060937491682,13.662392000696855,33.47062199827633,114.0
1788781264,1,POST,/v1/classify-breed,0.400000,0.000000,14,14,14,14,14,14,14,14,14,14,14,9,0,14,15.998314444409012,13.662392000696855,33.47062199827633,114.0
1788781264,1,,Aggregated,0.400000,0.000000,14,14,14,14,14,14,14,14,14,14,14,9,0,14,15.998314444409012,13.662392000696855,33.47062199827633,114.0
1788781265,1,POST,/v1/classify-breed,0.400000,0.000000,14,14,14,14,14,14,14,14,14,14,14,9,0,14,15.998314444409012,13.662392000696855,33.47062199827633,114.0
1788781265,1,,Aggregated,0.400000,0.000000,14,14,14,14,14,14,14,14,14,14,14,9,0,14,15.998314444409012,13.662392000696855,33.47062199827633,114.0
1788781266,1,POST,/v1/classify-breed,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,10,0,14,15.811093899901607,13.662392000696855,33.47062199827633,114.0
1788781266,1,,Aggregated,0.500000,0.000000,14,14,14,14,14,14,14,14,14,14,14,10,0,14,15.811093899901607,13.662392000696855,33.47062199827633,114.0
